VendorNumber,VendorName,Brand,Description,AvgPurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,AvgActualPrice,TotalVolume,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,EstimatedProfit,GrossProfit,ProfitMargin,SalesToPurchaseRatio,StockTurnover
4425,MARTIGNETTI COMPANIES,24991,Ch Behere Courtin Pauillac,40.4,4,161.6,58.99,1500.0,2654.55,1887.68,45.0,5.0,144929.24,-142436.28999999998,2492.9500000000003,93.91233919120002,16.42667079207921,11.25
1601,VRANKEN AMERICA            ,25279,Pommery Cuvee Louise 2002,80.64,2,161.28,124.99,750.0,2624.79,1874.85,21.0,2.32,1048.97,1414.5399999999997,2463.5099999999998,93.85550844067525,16.274739583333332,10.5
1392,CONSTELLATION BRANDS INC   ,11468,Wild Horse Unbridled Chard,13.42,12,161.04,19.99,750.0,0.0,0.0,0.0,0.0,79528.99,-79690.03,-161.04,0.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,6366,Duboeuf Pouilly Fuisse,13.42,12,161.04,19.99,2250.0,1641.25,1069.51,75.0,8.3,144929.24,-143449.03,1480.21,90.18796648895659,10.191567312468953,6.25
4425,MARTIGNETTI COMPANIES,19395,Adissat Gabrielle Ch du Pape,26.84,6,161.04,39.99,750.0,639.84,359.91,16.0,1.78,144929.24,-144450.44,478.80000000000007,74.8312078019505,3.97317436661699,2.6666666666666665
1392,CONSTELLATION BRANDS INC   ,19109,Estancia Cal Moscato,6.7,24,160.8,9.99,750.0,123.88,83.92,12.0,1.33,79528.99,-79565.91,-36.920000000000016,-29.803035195350354,0.7703980099502487,0.5
1587,VINEYARD BRANDS INC        ,44857,Fairview Pinotage Paarl,9.45,17,160.65,13.99,2250.0,377.73,223.84,27.0,3.0100000000000002,6070.09,-5853.01,217.08,57.469621157969975,2.3512605042016808,1.588235294117647
2396,BLACK PRINCE DISTILLERY INC,3509,Llord's Peach,4.34,37,160.58,5.99,2000.0,227.61999999999998,17.97,38.0,39.9,30.98,36.05999999999996,67.03999999999996,29.452596432650896,1.417486611034998,1.027027027027027
90047,CRUSH WINES                ,13960,Vieux Clocher Cote du Rhone,7.28,22,160.16,11.99,1500.0,419.7,181.87,30.0,3.3400000000000003,1457.73,-1198.19,259.53999999999996,61.83940910173933,2.6205044955044956,1.3636363636363635
10754,PERFECTA WINES             ,22105,Castello Di Cacchiano Chiant,26.66,6,159.96,39.99,750.0,799.8000000000001,639.84,20.0,2.21,28720.52,-28080.68,639.84,80.0,5.0,3.3333333333333335
4425,MARTIGNETTI COMPANIES,2913,Spring 44 Gin,19.99,8,159.92000000000002,27.99,1500.0,531.81,335.88,19.0,14.98,144929.24,-144557.34999999998,371.88999999999993,69.92911002049603,3.3254752376188086,2.375
4692,KOBRAND CORPORATION        ,25085,Jadot Marsannay 13,19.99,8,159.92,29.99,2250.0,1259.58,809.7299999999999,42.0,4.65,9139.38,-8039.719999999999,1099.6599999999999,87.30370440940631,7.87631315657829,5.25
6785,PALM BAY INTERNATIONAL INC ,39932,Cavit Pinot Grigio Del Vene,3.33,48,159.84,4.99,750.0,239.52,9.98,48.0,2.7,13605.41,-13525.73,79.68,33.26653306613226,1.4984984984984986,1.0
7255,PSP WINES ,23088,Villa Olmi Prosecco Ex Dry,6.66,24,159.84,9.99,750.0,71.93,31.97,7.0,0.78,648.71,-736.62,-87.91,-122.21604337550393,0.45001251251251256,0.2916666666666667
9552,M S WALKER INC             ,22860,Graham's Six Grapes Gift Pk,12.25,13,159.25,21.99,2250.0,379.79999999999995,170.91,20.0,2.23,55551.82,-55331.27,220.54999999999995,58.07003686150605,2.3849293563579277,1.5384615384615385
9744,FREDERICK WILDMAN & SONS   ,22439,S Aviron Cd Brouilly 12 Viel,12.25,13,159.25,18.99,2250.0,949.4999999999999,778.5899999999999,50.0,5.51,3999.93,-3209.68,790.2499999999999,83.22801474460242,5.962323390894818,3.8461538461538463
9165,ULTRA BEVERAGE COMPANY LLP ,22808,Honeymaker Spiced Mead,8.38,19,159.22,12.99,375.0,792.39,480.63,61.0,3.54,68054.7,-67421.53,633.17,79.9063592422923,4.976698907172466,3.210526315789474
9744,FREDERICK WILDMAN & SONS   ,25629,Marchesi Barolo Ruvei B Alba,12.24,13,159.12,17.99,1500.0,179.89999999999998,71.96,10.0,1.12,3999.93,-3979.1499999999996,20.779999999999973,11.550861589772083,1.1305932629462039,0.7692307692307693
4425,MARTIGNETTI COMPANIES,12333,Dom Leflaive Merslt 07 d'Ane,53.01,3,159.03,78.99,750.0,236.97,78.99,3.0,0.34,144929.24,-144851.3,77.94,32.89023927079377,1.490096208262592,1.0
7153,PINE STATE TRADING CO      ,17234,Earth 3.0 Tempranillo/Syrah,6.62,24,158.88,9.99,750.0,0.0,0.0,0.0,0.0,15884.82,-16043.699999999999,-158.88,0.0,0.0,0.0
7153,PINE STATE TRADING CO      ,22562,High Note 1100 Meter Red,6.62,24,158.88,10.99,1500.0,226.78,175.83,22.0,2.43,15884.82,-15816.92,67.9,29.940911896992684,1.4273665659617323,0.9166666666666666
7153,PINE STATE TRADING CO      ,24415,Hidalgo Gobernador Oloroso S,19.86,8,158.88,29.99,1500.0,899.6999999999999,839.7199999999999,30.0,3.3,15884.82,-15144.0,740.8199999999999,82.3407802600867,5.6627643504531715,3.75
4425,MARTIGNETTI COMPANIES,20600,Felino Vino Cobos Chard,7.56,21,158.76,15.99,1500.0,677.91,287.25,59.0,6.59,144929.24,-144410.09,519.15,76.58096207461168,4.270030234315949,2.8095238095238093
10754,PERFECTA WINES             ,36072,Ch Malartic-Lagraviere 10,52.9,3,158.7,114.49,750.0,245.97,81.99,3.0,0.34,28720.52,-28633.25,87.27000000000001,35.47993657763142,1.549905482041588,1.0
4425,MARTIGNETTI COMPANIES,21710,Farnese Edizone Cinque Autoc,31.72,5,158.6,45.99,750.0,413.90999999999997,183.96,9.0,1.0,144929.24,-144673.93,255.30999999999997,61.68249136285666,2.6097730138713744,1.8
9552,M S WALKER INC             ,18573,Mulderbosch Faithful Hound,13.15,12,157.8,19.99,750.0,239.88,19.99,12.0,1.35,55551.82,-55469.74,82.07999999999998,34.21710855427713,1.5201520912547528,1.0
3664,WILLIAM GRANT & SONS INC   ,4757,Flor De Cana 4 Yr Old Wh Rum,10.52,15,157.79999999999998,13.99,2000.0,167.88,13.99,12.0,12.6,30234.420000000002,-30224.34,10.080000000000013,6.004288777698363,1.0638783269961978,0.8
1650,Circa Wines                ,18769,Vinum Cellars Znfdl Cal,9.86,16,157.76,14.49,2250.0,275.31,86.94,19.0,2.12,211.97,-94.41999999999999,117.55000000000001,42.69732301768915,1.745119168356998,1.1875
3252,E & J GALLO WINERY         ,15402,Red Rock Winemakers Red,6.57,24,157.68,9.99,750.0,19.98,19.98,2.0,0.22,61966.91,-62104.61,-137.70000000000002,-689.1891891891893,0.1267123287671233,0.08333333333333333
1392,CONSTELLATION BRANDS INC   ,39650,Vendange Chard 192/2Pk  Plt,13.07,12,156.84,19.99,3000.0,191.88,15.99,12.0,5.4,79528.99,-79493.95000000001,35.03999999999999,18.261413383364598,1.2234123947972455,1.0
17035,PERNOD RICARD USA          ,26997,Graffigna Gr Rsv Malbec,13.07,12,156.84,19.99,750.0,127.92999999999999,91.94999999999999,7.0,0.78,123780.22,-123809.13,-28.91000000000001,-22.598295943093888,0.8156720224432542,0.5833333333333334
90047,CRUSH WINES                ,26324,Elizabeth Rose Pnt Nr,13.07,12,156.84,19.99,750.0,239.88,19.99,12.0,1.35,1457.73,-1374.69,83.03999999999999,34.61730865432716,1.5294567712318285,1.0
1392,CONSTELLATION BRANDS INC   ,20097,Milestone Cab Svgn,6.53,24,156.72,9.99,750.0,139.86,127.87,14.0,1.54,79528.99,-79545.85,-16.859999999999985,-12.054912054912043,0.8924196018376723,0.5833333333333334
2242,DELICATO VINEYARDS INC     ,21536,La Merika Chard CC,6.53,24,156.72,9.99,750.0,29.97,19.98,3.0,0.33,7982.65,-8109.4,-126.75,-422.92292292292296,0.19123277182235834,0.125
4425,MARTIGNETTI COMPANIES,22032,Hob Nob Wicked Red Ltd Ed,6.53,24,156.72,9.99,1500.0,509.49,309.69,51.0,5.66,144929.24,-144576.47,352.77,69.23982806335746,3.250957120980092,2.125
7153,PINE STATE TRADING CO      ,19647,JP Chenet Chard,6.53,24,156.72,9.99,750.0,19.98,19.98,2.0,0.22,15884.82,-16021.56,-136.74,-684.3843843843845,0.1274885145482389,0.08333333333333333
9815,WINE GROUP INC             ,39283,Concannon Svgn Bl Cntrl Cst,6.53,24,156.72,9.99,750.0,19.98,19.98,2.0,0.22,27100.41,-27237.15,-136.74,-684.3843843843845,0.1274885145482389,0.08333333333333333
9815,WINE GROUP INC             ,44249,Concannon Slt Vyd Pnt Grigio,6.53,24,156.72,9.99,750.0,19.98,19.98,2.0,0.22,27100.41,-27237.15,-136.74,-684.3843843843845,0.1274885145482389,0.08333333333333333
480,BACARDI USA INC            ,3475,Cazadores Anejo Tequila,22.38,7,156.66,29.99,1500.0,389.87,239.92,13.0,10.25,89286.27,-89053.06,233.21,59.81737502244337,2.48863781437508,1.8571428571428572
6785,PALM BAY INTERNATIONAL INC ,25559,Marquis de la Tour Brut,3.26,48,156.48,4.99,187.0,29.94,19.96,6.0,0.18,13605.41,-13731.95,-126.53999999999999,-422.6452905811623,0.1913343558282209,0.125
4425,MARTIGNETTI COMPANIES,22073,Opus One 11,156.46,1,156.46,229.99,750.0,2529.8900000000003,2069.91,11.0,1.21,144929.24,-142555.81,2373.4300000000003,93.81554138717493,16.16956410584175,11.0
8112,MOET HENNESSY USA INC      ,36308,Dom Chandon Riche Extra Dry,13.01,12,156.12,18.99,750.0,227.88,75.96,12.0,1.34,48347.26,-48275.5,71.75999999999999,31.49025803054239,1.4596464258262873,1.0
1587,VINEYARD BRANDS INC        ,19785,Warre's Vintage Port 2011,25.97,6,155.82,39.99,375.0,599.85,399.90000000000003,15.0,0.88,6070.09,-5626.06,444.03000000000003,74.02350587646912,3.849634193299962,2.5
4692,KOBRAND CORPORATION        ,20669,Croft Port 11,51.94,3,155.82,79.99,1500.0,1039.87,719.91,13.0,1.44,9139.38,-8255.33,884.05,85.01543462163539,6.673533564369143,4.333333333333333
2000,SOUTHERN WINE & SPIRITS NE ,23038,Zenato Lugana Brut,19.47,8,155.76,34.99,2250.0,699.77,488.84,23.0,2.54,19016.59,-18472.58,544.01,77.74125784186234,4.492616846430406,2.875
3252,E & J GALLO WINERY         ,23541,Vin Vault Malbec,12.98,12,155.76,19.99,3000.0,119.94,119.94,6.0,2.7,61966.91,-62002.73,-35.81999999999999,-29.864932466233114,0.7700308166409862,0.5
8892,TRINCHERO FAMILY ESTATES   ,10274,Rebel Newmans Own Chard,6.49,24,155.76,12.99,750.0,199.8,149.85,20.0,2.21,11595.97,-11551.929999999998,44.04000000000002,22.042042042042052,1.282742681047766,0.8333333333333334
12331,STELLAR IMPORTING CO LLC   ,22776,Claudia Papayianni 08 Red,12.98,12,155.76,19.99,750.0,0.0,0.0,0.0,0.0,119.23,-274.99,-155.76,0.0,0.0,0.0
90047,CRUSH WINES                ,19040,The Path Merlot,6.49,24,155.76,11.99,1500.0,287.76,143.88,24.0,2.69,1457.73,-1325.73,132.0,45.87155963302752,1.847457627118644,1.0
3960,DIAGEO NORTH AMERICA INC   ,4375,Capt Morgan Lime Bite Rum,12.97,12,155.64,16.99,750.0,203.88,16.99,12.0,9.45,257032.07,-256983.83000000002,48.24000000000001,23.660977045320784,1.3099460292983809,1.0
3252,E & J GALLO WINERY         ,22361,Ecco Domani Prosecco,3.24,48,155.52,10.99,1500.0,1047.9,309.38,210.0,23.5,61966.91,-61074.530000000006,892.3800000000001,85.1588892069854,6.73804012345679,4.375
3252,E & J GALLO WINERY         ,19372,Liberty Creek Pink Moscato,5.36,29,155.44,7.989999999999999,4500.0,215.73,103.87,27.0,6.03,61966.91,-61906.62,60.28999999999999,27.94697075047513,1.3878667009778691,0.9310344827586207
4425,MARTIGNETTI COMPANIES,20601,Pulenta Est Chard,12.92,12,155.04,18.99,750.0,0.0,0.0,0.0,0.0,144929.24,-145084.28,-155.04,0.0,0.0,0.0
7153,PINE STATE TRADING CO      ,14647,Tierra Divina Malbec,12.92,12,155.04,18.99,750.0,0.0,0.0,0.0,0.0,15884.82,-16039.86,-155.04,0.0,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP ,25702,Ruca Malen Petit Verdot,12.92,12,155.04,18.99,750.0,227.88,151.92,12.0,1.33,68054.7,-67981.86,72.84,31.964191679831494,1.4698142414860682,1.0
90024,VINILANDIA USA             ,26287,DeWetshof Bon Vallon Chard,12.92,12,155.04,18.99,750.0,0.0,0.0,0.0,0.0,2802.64,-2957.68,-155.04,0.0,0.0,0.0
8673,STE MICHELLE WINE ESTATES  ,34333,Snoqualmie Cabernet/Merlot,6.45,24,154.8,9.99,750.0,74.94,61.95,6.0,0.66,15919.7,-15999.560000000001,-79.86000000000001,-106.56525220176142,0.4841085271317829,0.25
9815,WINE GROUP INC             ,43291,Fish Eye Merlot,8.6,18,154.8,12.99,3000.0,64.95,25.98,5.0,1.1300000000000001,27100.41,-27190.26,-89.85000000000001,-138.33718244803697,0.4195736434108527,0.2777777777777778
3960,DIAGEO NORTH AMERICA INC   ,366,Crown Royal w/2 Glasses,17.18,9,154.62,25.99,1500.0,2958.6699999999996,1910.1399999999999,133.0,104.83,257032.07,-254228.02000000002,2804.0499999999997,94.77400318386302,19.13510541973871,14.777777777777779
3252,E & J GALLO WINERY         ,10233,Gallo Twin Vly Moscato,3.68,42,154.56,5.489999999999999,4500.0,126.27000000000001,104.31,23.0,2.54,61966.91,-61995.200000000004,-28.289999999999992,-22.404371584699444,0.8169642857142858,0.5476190476190477
4425,MARTIGNETTI COMPANIES,25512,Sbragia Cab Svgn Monte Rosse,30.87,5,154.35,45.99,2250.0,2437.4700000000003,1701.63,53.0,5.87,144929.24,-142646.12,2283.1200000000003,93.6676143706384,15.791836734693879,10.6
4425,MARTIGNETTI COMPANIES,24135,Chanson Vire Clesse,15.43,10,154.3,22.99,1500.0,1586.31,942.5899999999999,69.0,7.66,144929.24,-143497.22999999998,1432.01,90.27302355781657,10.280686973428384,6.9
3252,E & J GALLO WINERY         ,14628,Tisdale Vyds Sweet Red,2.57,60,154.2,3.9900000000000007,3750.0,191.52,51.870000000000005,48.0,5.37,61966.91,-61929.590000000004,37.32000000000002,19.48621553884713,1.2420233463035022,0.8
3252,E & J GALLO WINERY         ,16941,Gallo Pink Moscato Twin Vly,3.7600000000000002,41,154.16,5.49,5250.0,137.25,76.86,25.0,2.7800000000000002,61966.91,-61983.82000000001,-16.909999999999997,-12.320582877959925,0.8903087701089777,0.6097560975609756
1650,Circa Wines                ,26877,Argentiera Poggio Ginerpi Bo,12.83,12,153.96,18.99,750.0,227.88,18.99,12.0,1.35,211.97,-138.05,73.91999999999999,32.43812532912059,1.4801247077162898,1.0
1392,CONSTELLATION BRANDS INC   ,41172,Vendange Shiraz,2.7,57,153.9,3.99,2000.0,175.56,43.89,44.0,3.3400000000000003,79528.99,-79507.33,21.659999999999997,12.337662337662337,1.1407407407407406,0.7719298245614035
4692,KOBRAND CORPORATION        ,25083,Jadot Rully 13,17.1,9,153.9,25.99,2250.0,1117.57,727.7199999999999,43.0,4.7700000000000005,9139.38,-8175.709999999999,963.67,86.22905052927334,7.261663417803768,4.777777777777778
1392,CONSTELLATION BRANDS INC   ,29201,La Terre Cab Svgn,6.41,24,153.84,9.49,4500.0,113.88,75.92,12.0,2.67,79528.99,-79568.95000000001,-39.96000000000001,-35.089567966280306,0.7402496099843994,0.5
12546,JIM BEAM BRANDS COMPANY    ,5073,DeKuyper O3 Orange Liqueur,15.38,10,153.8,19.99,1500.0,199.89999999999998,99.94999999999999,10.0,7.87,123880.97,-123834.87,46.099999999999966,23.061530765382678,1.2997399219765928,1.0
4425,MARTIGNETTI COMPANIES,13942,Dom du Grand Tinel Establet,25.5,6,153.0,37.99,750.0,227.94,37.99,6.0,0.68,144929.24,-144854.3,74.94,32.877072913924714,1.4898039215686274,1.0
4692,KOBRAND CORPORATION        ,44666,San Guido Sassicaia Guildal,17.0,9,153.0,39.99,1500.0,699.72,299.88,28.0,3.13,9139.38,-8592.66,546.72,78.13411078717202,4.573333333333333,3.111111111111111
7749,R.P.IMPORTS INC            ,15537,Ch Ducasse Brdx Blanc,12.75,12,153.0,18.49,750.0,0.0,0.0,0.0,0.0,91.5,-244.5,-153.0,0.0,0.0,0.0
90017,THE IMPORTED GRAPE LLC     ,42794,Penalolen Cab Svgn Maipo,12.75,12,153.0,18.49,750.0,221.88,18.49,12.0,1.35,80.03,-11.150000000000006,68.88,31.043807463493778,1.4501960784313725,1.0
1128,BROWN-FORMAN CORP          ,2423,Early Times Mint Julep RTD,8.49,18,152.82,12.99,1000.0,233.82,12.99,18.0,2.7,68601.68,-68520.68,81.0,34.64203233256351,1.530035335689046,1.0
9815,WINE GROUP INC             ,23471,Three Wishes Pnt Grigio Colm,2.12,72,152.64000000000001,3.29,3000.0,194.10999999999999,69.09,59.0,6.6000000000000005,27100.41,-27058.94,41.46999999999997,21.364174952346595,1.27168501048218,0.8194444444444444
2000,SOUTHERN WINE & SPIRITS NE ,1215,Tullibardine Sherry Finish,50.77,3,152.31,64.99,1500.0,3509.4599999999996,3379.4799999999996,54.0,42.64,19016.59,-15659.44,3357.1499999999996,95.66001607084851,23.041559976363992,18.0
3252,E & J GALLO WINERY         ,46378,Gallo Twin Vly Pnt Nr,3.24,47,152.28,4.99,2250.0,114.77000000000001,44.910000000000004,23.0,2.56,61966.91,-62004.420000000006,-37.50999999999999,-32.68275681798378,0.7536774363015498,0.48936170212765956
4550,KLIN SPIRITS LLC           ,4248,Spiced Root Marley Rum,10.86,14,152.04,14.99,750.0,299.8,104.93,20.0,15.76,531.5,-383.74,147.76000000000002,49.28619079386258,1.9718495132859775,1.4285714285714286
4692,KOBRAND CORPORATION        ,24724,Nozzole La Forra Chianti Gra,25.34,6,152.04,36.99,750.0,480.87,443.88,13.0,1.43,9139.38,-8810.55,328.83000000000004,68.38230706843846,3.1627861089187057,2.1666666666666665
9165,ULTRA BEVERAGE COMPANY LLP ,22220,Salted Caramel Martini Wine,6.33,24,151.92,9.49,500.0,199.29,161.33,21.0,1.6400000000000001,68054.7,-68007.33,47.370000000000005,23.76938130362788,1.3118088467614535,0.875
10754,PERFECTA WINES             ,23807,Couly-Dutheil Chinon Rose,12.66,12,151.92,19.99,750.0,1219.3899999999999,859.5699999999999,61.0,6.74,28720.52,-27653.05,1067.4699999999998,87.54131163942627,8.026527119536597,5.083333333333333
10754,PERFECTA WINES             ,23962,Enzo Boglietti Dolcetto Alba,12.66,12,151.92,18.99,750.0,1255.3999999999999,877.5799999999999,60.0,6.63,28720.52,-27617.04,1103.4799999999998,87.89867771228293,8.263559768299105,5.0
90011,FORTUNE WINE BROKERS LLC   ,13276,Finca Abril Rapsodia Malbec,12.66,12,151.92,18.99,750.0,187.89999999999998,54.97,10.0,1.12,238.60999999999999,-202.63,35.97999999999999,19.1484832357637,1.236835176408636,0.8333333333333334
2242,DELICATO VINEYARDS INC     ,10358,Gnarly Head Merlot Cal,6.07,25,151.75,8.99,1500.0,142.84,104.88,16.0,1.78,7982.65,-7991.5599999999995,-8.909999999999997,-6.237748529823577,0.9412850082372323,0.64
3252,E & J GALLO WINERY         ,29155,Gallo Merlot Cal,3.61,42,151.62,5.489999999999999,1122.0,164.7,87.84,30.0,0.88,61966.91,-61953.83,13.079999999999984,7.941712204007277,1.0862683023347843,0.7142857142857143
2561,EDRINGTON AMERICAS         ,2118,The Glenturret 27 Yr Old,151.51,1,151.51,199.99,750.0,4199.79,3199.84,21.0,16.55,9654.5,-5606.22,4048.2799999999997,96.39243866955252,27.71955646491981,21.0
9552,M S WALKER INC             ,8028,S S Pierce Manhattan,8.39,18,151.02,10.99,5250.0,263.76,43.96,24.0,44.08,55551.82,-55439.08,112.73999999999998,42.74340309372156,1.746523639253079,1.3333333333333333
90011,FORTUNE WINE BROKERS LLC   ,26146,Montelvini CabMerlot,151.01,1,151.01,221.99,20000.0,221.99,221.99,1.0,3.0,238.60999999999999,-167.62999999999997,70.98000000000002,31.974413261858647,1.470035097013443,1.0
10754,PERFECTA WINES             ,16967,Trentadue Merlot Alex Vly,12.58,12,150.96,18.99,750.0,208.89,132.92999999999998,11.0,1.22,28720.52,-28662.59,57.92999999999998,27.73229929628033,1.3837440381558026,0.9166666666666666
10754,PERFECTA WINES             ,21699,Terra de Touros White,2.39,63,150.57,3.49,2250.0,953.32,213.9,268.0,30.05,28720.52,-27917.77,802.75,84.20572315696722,6.331407318855018,4.253968253968254
4692,KOBRAND CORPORATION        ,11280,Cabreo La Pietra White,18.82,8,150.56,28.99,1500.0,1253.58,872.71,42.0,4.66,9139.38,-8036.359999999999,1103.02,87.98959779192394,8.326115834218916,5.25
1189,BULLY BOY DISTILLERS       ,2240,Bully Boy White Whiskey,15.03,10,150.3,27.99,2250.0,55.98,27.99,2.0,1.57,609.39,-703.71,-94.32000000000002,-168.48874598070745,0.37245508982035924,0.2
653,STATE WINE & SPIRITS   ,25785,The White Knight Prosecco,11.56,13,150.28,16.99,1500.0,16.99,16.99,1.0,0.11,8014.9800000000005,-8148.27,-133.29,-784.5203060623896,0.11305562949161564,0.07692307692307693
9206,PHILLIPS PRODUCTS CO.      ,3129,UV Chocolate Cake Vodka,8.82,17,149.94,11.99,3000.0,131.89000000000001,83.93,11.0,11.55,2211.83,-2229.88,-18.049999999999983,-13.68564713018423,0.8796185140722957,0.6470588235294118
653,STATE WINE & SPIRITS   ,14316,R Stuart Big Fire Rose,12.49,12,149.88,18.99,750.0,227.88,18.99,12.0,1.35,8014.9800000000005,-7936.9800000000005,78.0,34.228541337546076,1.520416333066453,1.0
90024,VINILANDIA USA             ,44764,Poggio Amorelli Chianti Clsc,12.49,12,149.88,18.99,750.0,455.76,37.98,24.0,2.7,2802.64,-2496.7599999999998,305.88,67.11427066877303,3.040832666132906,2.0
8004,SAZERAC CO INC             ,3688,Bowman's Light Vodka,3.56,42,149.51999999999998,5.99,8750.0,618.88,270.47,112.0,205.86,50293.62,-49824.26,469.36,75.84022750775596,4.1391118245050835,2.6666666666666665
8673,STE MICHELLE WINE ESTATES  ,10399,Spring Vly Uriah Walla Walla,21.33,7,149.31,31.99,1500.0,380.89,310.91,11.0,1.22,15919.7,-15688.12,231.57999999999998,60.79970595184962,2.5510012725202595,1.5714285714285714
98450,Serralles Usa LLC          ,6877,Original Wondermint Schnapps,13.56,11,149.16,18.99,2250.0,1253.34,1044.4499999999998,66.0,52.09,856.02,248.15999999999985,1104.1799999999998,88.09899947340705,8.402654867256636,6.0
2000,SOUTHERN WINE & SPIRITS NE ,16054,Il Borro Toscana,29.79,5,148.95,44.99,750.0,89.98,44.99,2.0,0.22,19016.59,-19075.56,-58.969999999999985,-65.53678595243385,0.6040953340046996,0.4
9744,FREDERICK WILDMAN & SONS   ,25646,Marchesi Di Barolo Sbirolo N,12.41,12,148.92,18.99,750.0,227.88,151.92,12.0,1.32,3999.93,-3920.97,78.96000000000001,34.64981569246973,1.5302175664786464,1.0
90011,FORTUNE WINE BROKERS LLC   ,26388,Ch Puybarbe Cd Bourg Merlot,12.41,12,148.92,17.99,750.0,143.92,89.94999999999999,8.0,0.88,238.60999999999999,-243.60999999999999,-5.0,-3.474152306837132,0.9664249261348375,0.6666666666666666
516,BANFI PRODUCTS CORP        ,10631,Little Black Dress Pnt Nr,6.2,24,148.8,8.99,750.0,125.88,103.9,12.0,1.32,8510.41,-8533.33,-22.920000000000016,-18.207816968541483,0.8459677419354837,0.5
